crsp_fundno,caldt,dnav,dret
011877,20100610,7.2400000,-0.004127
011877,20100611,7.2600000,0.002762
011877,20100614,7.2500000,-0.001377
011877,20100615,7.2500000,0.000000
011877,20100616,7.2600000,0.001379
011877,20100617,7.2800000,0.002755
011877,20100618,7.2800000,0.000000
011877,20100621,7.2800000,0.000000
011877,20100622,7.3000000,0.002747
011877,20100623,7.3100000,0.001370
011877,20100624,7.3000000,-0.001368
011877,20100625,7.3000000,0.000000
011877,20100628,7.3200000,0.002740
011877,20100629,7.3300000,0.001366
011877,20100630,7.3300000,0.002801
011877,20100701,7.3300000,0.000000
011877,20100702,7.3200000,-0.001364
011877,20100706,7.3300000,0.001366
011877,20100707,7.3200000,-0.001364
011877,20100708,7.3200000,0.000000
011877,20100709,7.3100000,-0.001366
011877,20100712,7.3200000,0.001368
011877,20100713,7.3100000,-0.001366
011877,20100714,7.3300000,0.002736
011877,20100715,7.3500000,0.002729
011877,20100716,7.3600000,0.001361
011877,20100719,7.3500000,-0.001359
011877,20100720,7.3500000,0.000000
011877,20100721,7.3700000,0.002721
011877,20100722,7.3700000,0.000000
011877,20100723,7.3500000,-0.002714
011877,20100726,7.3500000,0.000000
011877,20100727,7.3500000,0.000000
011877,20100728,7.3600000,0.001361
011877,20100729,7.3700000,0.001359
011877,20100730,7.3900000,0.005653
011877,20100802,7.3900000,0.000000
011877,20100803,7.4100000,0.002706
011877,20100804,7.3900000,-0.002699
011877,20100805,7.4000000,0.001353
011877,20100806,7.4200000,0.002703
011877,20100809,7.4100000,-0.001348
011877,20100810,7.4200000,0.001350
011877,20100811,7.4300000,0.001348
011877,20100812,7.4100000,-0.002692
011877,20100813,7.4200000,0.001350
011877,20100816,7.4500000,0.004043
011877,20100817,7.4400000,-0.001342
011877,20100818,7.4400000,0.000000
011877,20100819,7.4600000,0.002688
011877,20100820,7.4500000,-0.001340
011877,20100823,7.4500000,0.000000
011877,20100824,7.4700000,0.002685
011877,20100825,7.4600000,-0.001339
011877,20100826,7.4700000,0.001340
011877,20100827,7.4300000,-0.005355
011877,20100830,7.4600000,0.004038
011877,20100831,7.4700000,0.003881
011877,20100901,7.4500000,-0.002677
011877,20100902,7.4500000,0.000000
011877,20100903,7.4300000,-0.002685
