crsp_fundno,caldt,dnav,dret
043528,20110921,36.6657000,-0.037484
043528,20110922,34.4441000,-0.060591
043528,20110923,35.1172000,0.019542
043528,20110926,35.5991000,0.013723
043528,20110927,36.4214000,0.023099
043528,20110928,35.5031000,-0.025213
043528,20110929,35.5083000,0.000146
043528,20110930,34.3451000,-0.032759
043528,20111003,33.2924000,-0.030651
043528,20111004,33.6887000,0.011904
043528,20111005,34.4842000,0.023613
043528,20111006,35.7982000,0.038104
043528,20111007,35.0238000,-0.021632
043528,20111010,36.3868000,0.038916
043528,20111011,36.5227000,0.003735
043528,20111012,37.5891000,0.029198
043528,20111013,37.3451000,-0.006491
043528,20111014,37.9480000,0.016144
043528,20111017,36.7994000,-0.030268
043528,20111018,37.3967000,0.016231
043528,20111019,36.7277000,-0.017889
043528,20111020,36.1448000,-0.015871
043528,20111021,36.9290000,0.021696
043528,20111024,38.4838000,0.042102
043528,20111025,37.6665000,-0.021238
043528,20111026,38.4587000,0.021032
043528,20111027,40.4943000,0.052930
043528,20111028,40.7518000,0.006359
043528,20111031,39.4601000,-0.031697
043528,20111101,38.5064000,-0.024169
043528,20111102,39.5374000,0.026775
043528,20111103,39.7613000,0.005663
043528,20111104,39.7214000,-0.001003
043528,20111107,40.1026000,0.009597
043528,20111108,40.3819000,0.006965
043528,20111109,38.3794000,-0.049589
043528,20111110,38.6142000,0.006118
043528,20111111,39.4623000,0.021963
043528,20111114,38.9989000,-0.011743
043528,20111115,39.1572000,0.004059
043528,20111116,38.5432000,-0.015680
043528,20111117,37.6094000,-0.024227
043528,20111118,37.4141000,-0.005193
043528,20111121,36.5160000,-0.024004
043528,20111122,36.3908000,-0.003429
043528,20111123,35.1877000,-0.033061
043528,20111125,34.9586000,-0.006511
043528,20111128,36.2761000,0.037687
043528,20111129,35.9542000,-0.008874
043528,20111130,37.8809000,0.053588
043528,20111201,38.0885000,0.005480
043528,20111202,38.1863000,0.002568
043528,20111205,38.8543000,0.017493
043528,20111206,38.5806000,-0.007044
043528,20111207,38.4111000,-0.004393
043528,20111208,37.2004000,-0.031520
043528,20111209,37.9909000,0.021250
043528,20111212,36.8361000,-0.030397
043528,20111213,36.3883000,-0.012157
043528,20111214,35.7000000,-0.018915
043528,20111215,35.5778000,-0.003423
043528,20111216,35.6436000,0.001849
043528,20111219,34.9046000,-0.020733
043528,20111220,36.2292000,0.037949
043528,20111221,36.0571000,-0.004750
043528,20111222,36.5954000,0.014929
